node,x,y,layer
22370,401764.40286111063,2385877.4106666665,1
22371,401344.3542499995,2385553.5134444446,1
22372,401764.40286111063,2385553.5134444446,1
22373,402184.45147222176,2385877.4106666665,1
22374,402604.5000833329,2385877.4106666665,1
22375,402184.45147222176,2385553.5134444446,1
22376,402604.5000833329,2385553.5134444446,1
22377,401344.3542499995,2385229.616222222,1
22378,401764.40286111063,2385229.616222222,1
22379,401344.3542499995,2384905.719,1
22380,401764.40286111063,2384905.719,1
22381,402184.45147222176,2385229.616222222,1
22382,402604.5000833329,2385229.616222222,1
22383,402184.45147222176,2384905.719,1
22384,402604.5000833329,2384905.719,1
22385,403024.548694444,2385877.4106666665,1
22386,403444.59730555513,2385877.4106666665,1
22387,403024.548694444,2385553.5134444446,1
22388,403444.59730555513,2385553.5134444446,1
22389,403864.64591666625,2385877.4106666665,1
22390,404284.6945277774,2385877.4106666665,1
22391,403864.64591666625,2385553.5134444446,1
22392,404284.6945277774,2385553.5134444446,1
22393,403024.548694444,2385229.616222222,1
22394,403444.59730555513,2385229.616222222,1
22395,403024.548694444,2384905.719,1
22396,403444.59730555513,2384905.719,1
22397,403864.64591666625,2385229.616222222,1
22398,404284.6945277774,2385229.616222222,1
22399,403864.64591666625,2384905.719,1
22400,404284.6945277774,2384905.719,1
22401,404704.7431388884,2387172.9995555556,1
22402,405124.79174999945,2387172.9995555556,1
22403,404704.7431388884,2386849.102333334,1
22404,405124.79174999945,2386849.102333334,1
22405,405544.8403611106,2387172.9995555556,1
22406,405964.8889722217,2387172.9995555556,1
22407,405544.8403611106,2386849.102333334,1
22408,405964.8889722217,2386849.102333334,1
22409,404704.7431388884,2386525.205111111,1
22410,405124.79174999945,2386525.205111111,1
22411,404704.7431388884,2386201.307888889,1
22412,405124.79174999945,2386201.307888889,1
22413,405544.8403611106,2386525.205111111,1
22414,405964.8889722217,2386525.205111111,1
22415,405544.8403611106,2386201.307888889,1
22416,405964.8889722217,2386201.307888889,1
22417,406384.9375833328,2387172.9995555556,1
22418,406804.98619444395,2387172.9995555556,1
22419,406384.9375833328,2386849.102333334,1
22420,406804.98619444395,2386849.102333334,1
22421,407225.0348055551,2387172.9995555556,1
22422,407645.0834166662,2387172.9995555556,1
22423,407225.0348055551,2386849.102333334,1
22424,407645.0834166662,2386849.102333334,1
22425,406384.9375833328,2386525.205111111,1
22426,406804.98619444395,2386525.205111111,1
22427,406384.9375833328,2386201.307888889,1
22428,406804.98619444395,2386201.307888889,1
22429,407225.0348055551,2386525.205111111,1
22430,407645.0834166662,2386525.205111111,1
22431,407225.0348055551,2386201.307888889,1
22432,407645.0834166662,2386201.307888889,1
22433,404704.7431388884,2385877.4106666665,1
22434,405124.79174999945,2385877.4106666665,1
22435,404704.7431388884,2385553.5134444446,1
22436,405124.79174999945,2385553.5134444446,1
22437,405544.8403611106,2385877.4106666665,1
22438,405964.8889722217,2385877.4106666665,1
22439,405544.8403611106,2385553.5134444446,1
22440,405964.8889722217,2385553.5134444446,1
22441,404704.7431388884,2385229.616222222,1
22442,405124.79174999945,2385229.616222222,1
22443,404704.7431388884,2384905.719,1
22444,405124.79174999945,2384905.719,1
22445,405544.8403611106,2385229.616222222,1
22446,405964.8889722217,2385229.616222222,1
22447,405544.8403611106,2384905.719,1
22448,405964.8889722217,2384905.719,1
22449,406384.9375833328,2385877.4106666665,1
22450,406804.98619444395,2385877.4106666665,1
22451,406384.9375833328,2385553.5134444446,1
22452,406804.98619444395,2385553.5134444446,1
22453,407225.0348055551,2385877.4106666665,1
22454,407645.0834166662,2385877.4106666665,1
22455,407225.0348055551,2385553.5134444446,1
22456,407645.0834166662,2385553.5134444446,1
22457,406384.9375833328,2385229.616222222,1
22458,406804.98619444395,2385229.616222222,1
22459,406384.9375833328,2384905.719,1
22460,406804.98619444395,2384905.719,1
22461,407225.0348055551,2385229.616222222,1
22462,407645.0834166662,2385229.616222222,1
22463,407225.0348055551,2384905.719,1
22464,407645.0834166662,2384905.719,1
22465,408065.1320277772,2387172.9995555556,1
22466,408065.1320277772,2386849.102333334,1
22467,408485.1806388883,2386849.102333334,1
22468,408905.22924999945,2386849.102333334,1
22469,408065.1320277772,2386525.205111111,1
22470,408485.1806388883,2386525.205111111,1
22471,408065.1320277772,2386201.307888889,1
22472,408485.1806388883,2386201.307888889,1
22473,408905.22924999945,2386525.205111111,1
22474,409325.2778611106,2386525.205111111,1
22475,408905.22924999945,2386201.307888889,1
22476,409325.2778611106,2386201.307888889,1
22477,409745.3264722217,2386201.307888889,1
22478,410165.3750833328,2386201.307888889,1
22479,408065.1320277772,2385877.4106666665,1
22480,408485.1806388883,2385877.4106666665,1
22481,408065.1320277772,2385553.5134444446,1
22482,408485.1806388883,2385553.5134444446,1
22483,408905.22924999945,2385877.4106666665,1
22484,409325.2778611106,2385877.4106666665,1
22485,408905.22924999945,2385553.5134444446,1
22486,409325.2778611106,2385553.5134444446,1
22487,408065.1320277772,2385229.616222222,1
22488,408485.1806388883,2385229.616222222,1
22489,408065.1320277772,2384905.719,1
22490,408485.1806388883,2384905.719,1
22491,408905.22924999945,2385229.616222222,1
22492,409325.2778611106,2385229.616222222,1
22493,408905.22924999945,2384905.719,1
22494,409325.2778611106,2384905.719,1
22495,409745.3264722217,2385877.4106666665,1
22496,410165.3750833328,2385877.4106666665,1
22497,409745.3264722217,2385553.5134444446,1
22498,410165.3750833328,2385553.5134444446,1
22499,410585.42369444395,2385877.4106666665,1
22500,410585.42369444395,2385553.5134444446,1
22501,411005.4723055551,2385553.5134444446,1
22502,409745.3264722217,2385229.616222222,1
22503,410165.3750833328,2385229.616222222,1
22504,409745.3264722217,2384905.719,1
22505,410165.3750833328,2384905.719,1
22506,410585.42369444395,2385229.616222222,1
22507,411005.4723055551,2385229.616222222,1
22508,410585.42369444395,2384905.719,1
22509,411005.4723055551,2384905.719,1
22510,411425.5209166661,2385553.5134444446,1
22511,411425.5209166661,2385229.616222222,1
22512,411845.5695277772,2385229.616222222,1
22513,411425.5209166661,2384905.719,1
22514,411845.5695277772,2384905.719,1
22515,412265.6181388883,2385229.616222222,1
22516,412265.6181388883,2384905.719,1
22517,412685.66674999945,2384905.719,1
22518,413105.7153611106,2384905.719,1
22519,340017.2570277776,2382314.5412222226,1
22520,342537.54869444424,2382314.5412222226,1
22521,342957.59730555536,2382314.5412222226,1
22522,343377.6459166665,2382638.4384444444,1
22523,343797.6945277776,2382638.4384444444,1
22524,343377.6459166665,2382314.5412222226,1
22525,343797.6945277776,2382314.5412222226,1
22526,346317.98619444424,2383610.130111112,1
22527,346738.03480555536,2383610.130111112,1
22528,347158.0834166665,2383610.130111112,1
22529,344217.7431388886,2382962.335666667,1
22530,344637.79174999974,2382962.335666667,1
22531,345477.888972222,2383286.232888889,1
22532,345057.84036111087,2382962.335666667,1
22533,345477.888972222,2382962.335666667,1
22534,344217.7431388886,2382638.4384444444,1
22535,344637.79174999974,2382638.4384444444,1
22536,344217.7431388886,2382314.5412222226,1
22537,344637.79174999974,2382314.5412222226,1
22538,345057.84036111087,2382638.4384444444,1
22539,345477.888972222,2382638.4384444444,1
22540,345057.84036111087,2382314.5412222226,1
22541,345477.888972222,2382314.5412222226,1
22542,345897.9375833331,2383286.232888889,1
22543,346317.98619444424,2383286.232888889,1
22544,345897.9375833331,2382962.335666667,1
22545,346317.98619444424,2382962.335666667,1
22546,346738.03480555536,2383286.232888889,1
22547,347158.0834166665,2383286.232888889,1
22548,346738.03480555536,2382962.335666667,1
22549,347158.0834166665,2382962.335666667,1
22550,345897.9375833331,2382638.4384444444,1
22551,346317.98619444424,2382638.4384444444,1
22552,345897.9375833331,2382314.5412222226,1
22553,346317.98619444424,2382314.5412222226,1
22554,346738.03480555536,2382638.4384444444,1
22555,347158.0834166665,2382638.4384444444,1
22556,346738.03480555536,2382314.5412222226,1
22557,347158.0834166665,2382314.5412222226,1
22558,348838.27786111087,2384257.9245555564,1
22559,347998.1806388886,2383934.0273333336,1
22560,347578.1320277775,2383610.130111112,1
22561,347998.1806388886,2383610.130111112,1
22562,348418.22924999974,2383934.0273333336,1
22563,348838.27786111087,2383934.0273333336,1
22564,348418.22924999974,2383610.130111112,1
22565,348838.27786111087,2383610.130111112,1
22566,349258.326472222,2384257.9245555564,1
22567,349678.3750833331,2384257.9245555564,1
22568,350098.42369444424,2384257.9245555564,1
22569,350518.47230555536,2384257.9245555564,1
22570,349258.326472222,2383934.0273333336,1
22571,349678.3750833331,2383934.0273333336,1
22572,349258.326472222,2383610.130111112,1
22573,349678.3750833331,2383610.130111112,1
22574,350098.42369444424,2383934.0273333336,1
22575,350518.47230555536,2383934.0273333336,1
22576,350098.42369444424,2383610.130111112,1
22577,350518.47230555536,2383610.130111112,1
22578,347578.1320277775,2383286.232888889,1
22579,347998.1806388886,2383286.232888889,1
22580,347578.1320277775,2382962.335666667,1
22581,347998.1806388886,2382962.335666667,1
22582,348418.22924999974,2383286.232888889,1
22583,348838.27786111087,2383286.232888889,1
22584,348418.22924999974,2382962.335666667,1
22585,348838.27786111087,2382962.335666667,1
22586,347578.1320277775,2382638.4384444444,1
22587,347998.1806388886,2382638.4384444444,1
22588,347578.1320277775,2382314.5412222226,1
22589,347998.1806388886,2382314.5412222226,1
22590,348418.22924999974,2382638.4384444444,1
22591,348838.27786111087,2382638.4384444444,1
22592,348418.22924999974,2382314.5412222226,1
22593,348838.27786111087,2382314.5412222226,1
22594,349258.326472222,2383286.232888889,1
22595,349678.3750833331,2383286.232888889,1
22596,349258.326472222,2382962.335666667,1
22597,349678.3750833331,2382962.335666667,1
22598,350098.42369444424,2383286.232888889,1
22599,350518.47230555536,2383286.232888889,1
22600,350098.42369444424,2382962.335666667,1
22601,350518.47230555536,2382962.335666667,1
22602,349258.326472222,2382638.4384444444,1
22603,349678.3750833331,2382638.4384444444,1
22604,349258.326472222,2382314.5412222226,1
22605,349678.3750833331,2382314.5412222226,1
22606,350098.42369444424,2382638.4384444444,1
22607,350518.47230555536,2382638.4384444444,1
22608,350098.42369444424,2382314.5412222226,1
22609,350518.47230555536,2382314.5412222226,1
22610,351358.5695277775,2384581.821777778,1
22611,350938.52091666637,2384257.9245555564,1
22612,351358.5695277775,2384257.9245555564,1
22613,351778.6181388886,2384581.821777778,1
22614,352198.66674999974,2384581.821777778,1
22615,351778.6181388886,2384257.9245555564,1
22616,352198.66674999974,2384257.9245555564,1
22617,350938.52091666637,2383934.0273333336,1
22618,351358.5695277775,2383934.0273333336,1
22619,350938.52091666637,2383610.130111112,1
22620,351358.5695277775,2383610.130111112,1
22621,351778.6181388886,2383934.0273333336,1
22622,352198.66674999974,2383934.0273333336,1
22623,351778.6181388886,2383610.130111112,1
22624,352198.66674999974,2383610.130111112,1
22625,352618.71536111087,2384581.821777778,1
22626,353038.763972222,2384581.821777778,1
22627,352618.71536111087,2384257.9245555564,1
22628,353038.763972222,2384257.9245555564,1
22629,353458.8125833331,2384581.821777778,1
22630,353878.86119444424,2384581.821777778,1
22631,353458.8125833331,2384257.9245555564,1
22632,353878.86119444424,2384257.9245555564,1
22633,352618.71536111087,2383934.0273333336,1
22634,353038.763972222,2383934.0273333336,1
22635,352618.71536111087,2383610.130111112,1
22636,353038.763972222,2383610.130111112,1
22637,353458.8125833331,2383934.0273333336,1
22638,353878.86119444424,2383934.0273333336,1
22639,353458.8125833331,2383610.130111112,1
22640,353878.86119444424,2383610.130111112,1
22641,350938.52091666637,2383286.232888889,1
22642,351358.5695277775,2383286.232888889,1
22643,350938.52091666637,2382962.335666667,1
22644,351358.5695277775,2382962.335666667,1
22645,351778.6181388886,2383286.232888889,1
22646,352198.66674999974,2383286.232888889,1
22647,351778.6181388886,2382962.335666667,1
22648,352198.66674999974,2382962.335666667,1
22649,350938.52091666637,2382638.4384444444,1
22650,351358.5695277775,2382638.4384444444,1
22651,350938.52091666637,2382314.5412222226,1
22652,351358.5695277775,2382314.5412222226,1
22653,351778.6181388886,2382638.4384444444,1
22654,352198.66674999974,2382638.4384444444,1
22655,351778.6181388886,2382314.5412222226,1
22656,352198.66674999974,2382314.5412222226,1
22657,352618.71536111087,2383286.232888889,1
22658,353038.763972222,2383286.232888889,1
22659,352618.71536111087,2382962.335666667,1
22660,353038.763972222,2382962.335666667,1
22661,353458.8125833331,2383286.232888889,1
22662,353878.86119444424,2383286.232888889,1
22663,353458.8125833331,2382962.335666667,1
22664,353878.86119444424,2382962.335666667,1
22665,352828.7396666664,2382476.4898333335,1
22666,353668.8368888887,2382476.4898333335,1
22667,354298.90980555525,2384581.821777778,1
22668,354718.95841666637,2384581.821777778,1
22669,354298.90980555525,2384257.9245555564,1
22670,354718.95841666637,2384257.9245555564,1
22671,355139.0070277775,2384581.821777778,1
22672,355559.0556388886,2384581.821777778,1
22673,355139.0070277775,2384257.9245555564,1
22674,355559.0556388886,2384257.9245555564,1
22675,354298.90980555525,2383934.0273333336,1
22676,354718.95841666637,2383934.0273333336,1
22677,354298.90980555525,2383610.130111112,1
22678,354718.95841666637,2383610.130111112,1
22679,355139.0070277775,2383934.0273333336,1
22680,355559.0556388886,2383934.0273333336,1
22681,355139.0070277775,2383610.130111112,1
22682,355559.0556388886,2383610.130111112,1
22683,355979.10424999974,2384581.821777778,1
22684,356399.15286111087,2384581.821777778,1
22685,355979.10424999974,2384257.9245555564,1
22686,356399.15286111087,2384257.9245555564,1
22687,356819.201472222,2384581.821777778,1
22688,357239.2500833331,2384581.821777778,1
22689,356819.201472222,2384257.9245555564,1
22690,357239.2500833331,2384257.9245555564,1
22691,355979.10424999974,2383934.0273333336,1
22692,356399.15286111087,2383934.0273333336,1
22693,355979.10424999974,2383610.130111112,1
22694,356399.15286111087,2383610.130111112,1
22695,356819.201472222,2383934.0273333336,1
22696,357239.2500833331,2383934.0273333336,1
22697,356819.201472222,2383610.130111112,1
22698,357239.2500833331,2383610.130111112,1
22699,354298.90980555525,2383286.232888889,1
22700,354718.95841666637,2383286.232888889,1
22701,354298.90980555525,2382962.335666667,1
22702,354718.95841666637,2382962.335666667,1
22703,355349.03133333306,2383124.284277778,1
22704,354508.9341111108,2382476.4898333335,1
22705,355349.03133333306,2382476.4898333335,1
22706,356189.1285555553,2383124.284277778,1
22707,357029.22577777755,2383124.284277778,1
22708,356189.1285555553,2382476.4898333335,1
22709,357029.22577777755,2382476.4898333335,1
22710,357659.2986944441,2384581.821777778,1
22711,358079.34730555525,2384581.821777778,1
22712,357659.2986944441,2384257.9245555564,1
22713,358079.34730555525,2384257.9245555564,1
22714,358499.39591666637,2384581.821777778,1
22715,358919.4445277775,2384581.821777778,1
22716,358499.39591666637,2384257.9245555564,1
22717,358919.4445277775,2384257.9245555564,1
22718,357659.2986944441,2383934.0273333336,1
22719,358079.34730555525,2383934.0273333336,1
22720,357659.2986944441,2383610.130111112,1
22721,358079.34730555525,2383610.130111112,1
22722,358499.39591666637,2383934.0273333336,1
22723,358919.4445277775,2383934.0273333336,1
22724,358499.39591666637,2383610.130111112,1
22725,358919.4445277775,2383610.130111112,1
22726,359339.4931388886,2384581.821777778,1
22727,359759.54174999974,2384581.821777778,1
22728,359339.4931388886,2384257.9245555564,1
22729,359759.54174999974,2384257.9245555564,1
22730,360179.59036111087,2384581.821777778,1
22731,360599.638972222,2384581.821777778,1
22732,360179.59036111087,2384257.9245555564,1
22733,360599.638972222,2384257.9245555564,1
22734,359339.4931388886,2383934.0273333336,1
22735,359759.54174999974,2383934.0273333336,1
22736,359339.4931388886,2383610.130111112,1
22737,359759.54174999974,2383610.130111112,1
22738,360179.59036111087,2383934.0273333336,1
22739,360599.638972222,2383934.0273333336,1
22740,360179.59036111087,2383610.130111112,1
22741,360599.638972222,2383610.130111112,1
22742,357869.3229999997,2383124.284277778,1
22743,358499.39591666637,2383286.232888889,1
22744,358919.4445277775,2383286.232888889,1
22745,358499.39591666637,2382962.335666667,1
22746,358919.4445277775,2382962.335666667,1
22747,357869.3229999997,2382476.4898333335,1
22748,358709.42022222193,2382476.4898333335,1
22749,359339.4931388886,2383286.232888889,1
22750,359759.54174999974,2383286.232888889,1
22751,359339.4931388886,2382962.335666667,1
22752,359759.54174999974,2382962.335666667,1
22753,360179.59036111087,2383286.232888889,1
22754,360599.638972222,2383286.232888889,1
22755,360179.59036111087,2382962.335666667,1
22756,360599.638972222,2382962.335666667,1
22757,359549.5174444442,2382476.4898333335,1
22758,360179.59036111087,2382638.4384444444,1
22759,360599.638972222,2382638.4384444444,1
22760,360179.59036111087,2382314.5412222226,1
22761,360599.638972222,2382314.5412222226,1
22762,361019.687583333,2384581.821777778,1
22763,361019.687583333,2384257.9245555564,1
22764,361439.7361944441,2384257.9245555564,1
22765,361859.78480555525,2384257.9245555564,1
22766,362279.83341666637,2384257.9245555564,1
22767,361019.687583333,2383934.0273333336,1
22768,361439.7361944441,2383934.0273333336,1
22769,361019.687583333,2383610.130111112,1
22770,361439.7361944441,2383610.130111112,1
22771,361859.78480555525,2383934.0273333336,1
22772,362279.83341666637,2383934.0273333336,1
22773,361859.78480555525,2383610.130111112,1
22774,362279.83341666637,2383610.130111112,1
22775,362699.8820277775,2383934.0273333336,1
22776,363119.9306388886,2383934.0273333336,1
22777,362699.8820277775,2383610.130111112,1
22778,363119.9306388886,2383610.130111112,1
22779,363539.97924999974,2383934.0273333336,1
22780,363960.02786111087,2383934.0273333336,1
22781,363539.97924999974,2383610.130111112,1
22782,363960.02786111087,2383610.130111112,1
22783,361019.687583333,2383286.232888889,1
22784,361439.7361944441,2383286.232888889,1
22785,361019.687583333,2382962.335666667,1
22786,361439.7361944441,2382962.335666667,1
22787,361859.78480555525,2383286.232888889,1
22788,362279.83341666637,2383286.232888889,1
22789,361859.78480555525,2382962.335666667,1
22790,362279.83341666637,2382962.335666667,1
22791,361019.687583333,2382638.4384444444,1
22792,361439.7361944441,2382638.4384444444,1
22793,361019.687583333,2382314.5412222226,1
22794,361439.7361944441,2382314.5412222226,1
22795,361859.78480555525,2382638.4384444444,1
22796,362279.83341666637,2382638.4384444444,1
22797,361859.78480555525,2382314.5412222226,1
22798,362279.83341666637,2382314.5412222226,1
22799,362699.8820277775,2383286.232888889,1
22800,363119.9306388886,2383286.232888889,1
22801,362699.8820277775,2382962.335666667,1
22802,363119.9306388886,2382962.335666667,1
22803,363539.97924999974,2383286.232888889,1
22804,363960.02786111087,2383286.232888889,1
22805,363539.97924999974,2382962.335666667,1
22806,363960.02786111087,2382962.335666667,1
22807,362699.8820277775,2382638.4384444444,1
22808,363119.9306388886,2382638.4384444444,1
22809,362699.8820277775,2382314.5412222226,1
22810,363119.9306388886,2382314.5412222226,1
22811,363539.97924999974,2382638.4384444444,1
22812,363960.02786111087,2382638.4384444444,1
22813,363539.97924999974,2382314.5412222226,1
22814,363960.02786111087,2382314.5412222226,1
22815,365220.1736944441,2384257.9245555564,1
22816,365640.22230555525,2384257.9245555564,1
22817,364380.0764722219,2383934.0273333336,1
22818,364800.125083333,2383934.0273333336,1
22819,364380.0764722219,2383610.130111112,1
22820,364800.125083333,2383610.130111112,1
22821,365220.1736944441,2383934.0273333336,1
22822,365640.22230555525,2383934.0273333336,1
22823,365220.1736944441,2383610.130111112,1
22824,365640.22230555525,2383610.130111112,1
22825,366480.3195277775,2384257.9245555564,1
22826,367320.41674999974,2384581.821777778,1
22827,366900.3681388886,2384257.9245555564,1
22828,367320.41674999974,2384257.9245555564,1
22829,366060.27091666637,2383934.0273333336,1
22830,366480.3195277775,2383934.0273333336,1
22831,366060.27091666637,2383610.130111112,1
22832,366480.3195277775,2383610.130111112,1
22833,366900.3681388886,2383934.0273333336,1
22834,367320.41674999974,2383934.0273333336,1
22835,366900.3681388886,2383610.130111112,1
22836,367320.41674999974,2383610.130111112,1
22837,364380.0764722219,2383286.232888889,1
22838,364800.125083333,2383286.232888889,1
22839,364380.0764722219,2382962.335666667,1
22840,364800.125083333,2382962.335666667,1
22841,365220.1736944441,2383286.232888889,1
22842,365640.22230555525,2383286.232888889,1
22843,365220.1736944441,2382962.335666667,1
22844,365640.22230555525,2382962.335666667,1
22845,364380.0764722219,2382638.4384444444,1
22846,364800.125083333,2382638.4384444444,1
22847,364380.0764722219,2382314.5412222226,1
22848,364800.125083333,2382314.5412222226,1
22849,365220.1736944441,2382638.4384444444,1
22850,365640.22230555525,2382638.4384444444,1
22851,365220.1736944441,2382314.5412222226,1
22852,365640.22230555525,2382314.5412222226,1
22853,366060.27091666637,2383286.232888889,1
22854,366480.3195277775,2383286.232888889,1
22855,366060.27091666637,2382962.335666667,1
22856,366480.3195277775,2382962.335666667,1
22857,366900.3681388886,2383286.232888889,1
22858,367320.41674999974,2383286.232888889,1
22859,366900.3681388886,2382962.335666667,1
22860,367320.41674999974,2382962.335666667,1
22861,366060.27091666637,2382638.4384444444,1
22862,366480.3195277775,2382638.4384444444,1
22863,366060.27091666637,2382314.5412222226,1
22864,366480.3195277775,2382314.5412222226,1
22865,366900.3681388886,2382638.4384444444,1
22866,367320.41674999974,2382638.4384444444,1
22867,366900.3681388886,2382314.5412222226,1
22868,367320.41674999974,2382314.5412222226,1
22869,367740.46536111075,2384581.821777778,1
22870,368160.5139722219,2384581.821777778,1
22871,367740.46536111075,2384257.9245555564,1
22872,368160.5139722219,2384257.9245555564,1
22873,369000.6111944441,2384581.821777778,1
22874,368580.562583333,2384257.9245555564,1
22875,369000.6111944441,2384257.9245555564,1
22876,367740.46536111075,2383934.0273333336,1
22877,368160.5139722219,2383934.0273333336,1
22878,367740.46536111075,2383610.130111112,1
22879,368160.5139722219,2383610.130111112,1
22880,368580.562583333,2383934.0273333336,1
22881,369000.6111944441,2383934.0273333336,1
22882,368580.562583333,2383610.130111112,1
22883,369000.6111944441,2383610.130111112,1
22884,369420.65980555525,2384581.821777778,1
22885,369840.70841666637,2384581.821777778,1
22886,369420.65980555525,2384257.9245555564,1
22887,369840.70841666637,2384257.9245555564,1
22888,370260.7570277775,2384581.821777778,1
22889,370680.8056388886,2384581.821777778,1
22890,370260.7570277775,2384257.9245555564,1
22891,370680.8056388886,2384257.9245555564,1
22892,369420.65980555525,2383934.0273333336,1
22893,369840.70841666637,2383934.0273333336,1
22894,369420.65980555525,2383610.130111112,1
22895,369840.70841666637,2383610.130111112,1
22896,370260.7570277775,2383934.0273333336,1
22897,370680.8056388886,2383934.0273333336,1
22898,370260.7570277775,2383610.130111112,1
22899,370680.8056388886,2383610.130111112,1
22900,367740.46536111075,2383286.232888889,1
22901,368160.5139722219,2383286.232888889,1
22902,367740.46536111075,2382962.335666667,1
22903,368160.5139722219,2382962.335666667,1
22904,368580.562583333,2383286.232888889,1
22905,369000.6111944441,2383286.232888889,1
22906,368580.562583333,2382962.335666667,1
22907,369000.6111944441,2382962.335666667,1
22908,367740.46536111075,2382638.4384444444,1
22909,368160.5139722219,2382638.4384444444,1
22910,367740.46536111075,2382314.5412222226,1
22911,368160.5139722219,2382314.5412222226,1
22912,368580.562583333,2382638.4384444444,1
22913,369000.6111944441,2382638.4384444444,1
22914,368580.562583333,2382314.5412222226,1
22915,369000.6111944441,2382314.5412222226,1
22916,369420.65980555525,2383286.232888889,1
22917,369840.70841666637,2383286.232888889,1
22918,369420.65980555525,2382962.335666667,1
22919,369840.70841666637,2382962.335666667,1
22920,370260.7570277775,2383286.232888889,1
22921,370680.8056388886,2383286.232888889,1
22922,370260.7570277775,2382962.335666667,1
22923,370680.8056388886,2382962.335666667,1
22924,369420.65980555525,2382638.4384444444,1
22925,369840.70841666637,2382638.4384444444,1
22926,369420.65980555525,2382314.5412222226,1
22927,369840.70841666637,2382314.5412222226,1
22928,370470.78133333306,2382476.4898333335,1
22929,371100.8542499996,2384581.821777778,1
22930,371520.90286111075,2384581.821777778,1
22931,371100.8542499996,2384257.9245555564,1
22932,371520.90286111075,2384257.9245555564,1
22933,371940.9514722219,2384581.821777778,1
22934,372361.000083333,2384581.821777778,1
22935,371940.9514722219,2384257.9245555564,1
22936,372361.000083333,2384257.9245555564,1
22937,371100.8542499996,2383934.0273333336,1
22938,371520.90286111075,2383934.0273333336,1
22939,371100.8542499996,2383610.130111112,1
22940,371520.90286111075,2383610.130111112,1
22941,371940.9514722219,2383934.0273333336,1
22942,372361.000083333,2383934.0273333336,1
22943,371940.9514722219,2383610.130111112,1
22944,372361.000083333,2383610.130111112,1
22945,372781.0486944441,2384581.821777778,1
22946,373201.09730555525,2384581.821777778,1
22947,372781.0486944441,2384257.9245555564,1
22948,373201.09730555525,2384257.9245555564,1
22949,373621.14591666637,2384581.821777778,1
22950,374041.1945277775,2384581.821777778,1
22951,373621.14591666637,2384257.9245555564,1
22952,374041.1945277775,2384257.9245555564,1
22953,372781.0486944441,2383934.0273333336,1
22954,373201.09730555525,2383934.0273333336,1
22955,372781.0486944441,2383610.130111112,1
22956,373201.09730555525,2383610.130111112,1
22957,373621.14591666637,2383934.0273333336,1
22958,374041.1945277775,2383934.0273333336,1
22959,373621.14591666637,2383610.130111112,1
22960,374041.1945277775,2383610.130111112,1
22961,371100.8542499996,2383286.232888889,1
22962,371520.90286111075,2383286.232888889,1
22963,371100.8542499996,2382962.335666667,1
22964,371520.90286111075,2382962.335666667,1
22965,372150.97577777744,2383124.284277778,1
22966,371310.8785555552,2382476.4898333335,1
22967,372150.97577777744,2382476.4898333335,1
22968,372991.0729999997,2383124.284277778,1
22969,373831.17022222193,2383124.284277778,1
22970,372991.0729999997,2382476.4898333335,1
22971,373831.17022222193,2382476.4898333335,1
22972,374461.2431388885,2384581.821777778,1
22973,374881.2917499996,2384581.821777778,1
22974,374461.2431388885,2384257.9245555564,1
22975,374881.2917499996,2384257.9245555564,1
22976,375301.34036111075,2384581.821777778,1
22977,375721.3889722219,2384581.821777778,1
22978,375301.34036111075,2384257.9245555564,1
22979,375721.3889722219,2384257.9245555564,1
22980,374461.2431388885,2383934.0273333336,1
22981,374881.2917499996,2383934.0273333336,1
22982,374461.2431388885,2383610.130111112,1
22983,374881.2917499996,2383610.130111112,1
22984,375511.3646666663,2383772.0787222227,1
22985,376351.46188888856,2384419.8731666673,1
22986,377191.5591111108,2384419.8731666673,1
22987,376351.46188888856,2383772.0787222227,1
22988,377191.5591111108,2383772.0787222227,1
22989,374671.26744444406,2383124.284277778,1
22990,375511.3646666663,2383124.284277778,1
22991,374671.26744444406,2382476.4898333335,1
22992,375511.3646666663,2382476.4898333335,1
22993,376351.46188888856,2383124.284277778,1
22994,376981.53480555525,2383286.232888889,1
22995,377401.58341666637,2383286.232888889,1
22996,376981.53480555525,2382962.335666667,1
22997,377401.58341666637,2382962.335666667,1
22998,376351.46188888856,2382476.4898333335,1
22999,376981.53480555525,2382638.4384444444,1
23000,377401.58341666637,2382638.4384444444,1
23001,376981.53480555525,2382314.5412222226,1
23002,377401.58341666637,2382314.5412222226,1
23003,378031.65633333294,2384419.8731666673,1
23004,378871.7535555552,2384419.8731666673,1
23005,378031.65633333294,2383772.0787222227,1
23006,378871.7535555552,2383772.0787222227,1
23007,380131.89938888856,2384095.975944445,1
23008,377821.6320277774,2383286.232888889,1
23009,378241.6806388885,2383286.232888889,1
23010,377821.6320277774,2382962.335666667,1
23011,378241.6806388885,2382962.335666667,1
23012,378871.7535555552,2383124.284277778,1
23013,377821.6320277774,2382638.4384444444,1
23014,378241.6806388885,2382638.4384444444,1
23015,377821.6320277774,2382314.5412222226,1
23016,378241.6806388885,2382314.5412222226,1
23017,378871.7535555552,2382476.4898333335,1
23018,379711.85077777744,2383124.284277778,1
23019,380551.9479999997,2383124.284277778,1
23020,379711.85077777744,2382476.4898333335,1
23021,380341.9236944441,2382638.4384444444,1
23022,380761.97230555525,2382638.4384444444,1
23023,380341.9236944441,2382314.5412222226,1
23024,380761.97230555525,2382314.5412222226,1
23025,381812.09383333294,2384095.975944445,1
