name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
mfgw,0,0.25,-0.5,0.5,0.176236,0.249986,-0.323736,0.676208
mk_rest_l1,0,0.325257,-0.650515,0.650515,-0.111298,0.325158,-0.761613,0.539017
mk_rest_l2,0,0.325257,-0.650515,0.650515,0.346787,0.217687,-0.0885872,0.782162
mk_ring_l1,0,0.325257,-0.650515,0.650515,0.0286496,0.325256,-0.621863,0.679162
mk_ring_l2,0,0.25,-0.5,0.5,0.0457575,0.24998,-0.454202,0.545717
mr_rest,0,0.25,-0.5,0.5,0.30103,0.187328,-0.0736267,0.675687
mr_upland,0,0.25,-0.5,0.5,-0.69897,0.249878,-1.19873,-0.199215
