name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
mfgw,0,0.25,-0.5,0.5,0.170232,0.249983,-0.329734,0.670199
mk_rest_l1,0,0.325257,-0.650515,0.650515,-0.720671,0.325188,-1.37105,-0.0702939
mk_rest_l2,0,0.325257,-0.650515,0.650515,0.302231,0.215772,-0.129313,0.733776
mk_ring_l1,0,0.325257,-0.650515,0.650515,-0.0577138,0.325257,-0.708227,0.592799
mk_ring_l2,0,0.25,-0.5,0.5,-0.19335,0.249977,-0.693303,0.306604
mk_upland_l1,0,0.305462,-0.610924,0.610924,-0.222768,0.30546,-0.833689,0.388153
mk_upland_l2,0,0.305462,-0.610924,0.610924,-0.403426,0.305429,-1.01428,0.207433
mr_rest,0,0.238561,-0.477121,0.477121,0.244212,0.181479,-0.118746,0.60717
mr_upland,0,0.238561,-0.477121,0.477121,-0.612076,0.23823,-1.08854,-0.135617
