rmse_sgd
1.1810130279628412
1.181012263228917
1.1810110586539213
1.1810111922976951
1.1796922318998353
1.1796860514862502
1.1796857944867605
1.17968612953023
1.179779679930143
1.1718520259164809
1.173272086402427
1.172917079641735
1.172913194955764
1.1719327802546506
1.1718149665094917
1.1736043662231739
1.1736028504719012
1.1809035127449674
1.1809027600811286
1.180897430568328
1.1780781186686953
1.1783128634118882
1.1783106554198992
1.1782485805488347
1.1782916046042524
1.1802272179772806
1.1802331823540029
1.1705854767687458
1.1705803055191852
1.1698599337548192
1.1652809580819194
1.165479895581247
1.1638363561706562
1.163834846223428
1.1637068261831802
1.1633906109192607
1.1782424603458528
1.1782421425940157
1.17613011808477
1.1761176758865282
1.1762477338092685
1.1615858042679588
1.1615846300444823
1.1619403786690221
1.1622806468198463
1.162169523698104
1.1622199497720935
1.1622326868447008
1.1659665286919274
1.1670392935941132
1.1721632195955813
1.1721634632415978
1.172521301622884
1.1731524814056087
1.1731471981028148
1.1731747802492174
1.1799620207872406
1.1799472290173372
1.1810791791737123
1.1810797209207993
1.1761700075246073
1.16196371591713
1.1621606776971791
1.1577187439362755
1.1579593438611993
1.1579726135195738
1.155835592432081
1.1569090194943816
1.1569097260169532
1.1568440419485928
1.180262829871293
1.180264182896486
1.1802636278668828
1.180260234315991
1.1801298170037482
1.169733631739625
1.1697389452088258
1.1682974491255502
1.1680949006386803
1.16757356983882
1.1738915358571886
1.1738908616160024
1.1738974127536639
1.173912007153194
1.1738093583955547
1.1810997097533051
1.1811010410684966
1.1811009932253493
1.1811252656720075
1.1804763510155865
1.1694328853844906
1.1694359738322013
1.167409026680048
1.1673689039797452
1.177857325639494
1.1778573808795048
1.1778354580124382
1.1777779264752897
1.1779187390668164
1.178190981318046
1.173392957007831
1.171871959857032
1.1720428039764808
1.1720673266513675
1.1733131126498535
1.1799526707419328
1.1799461347413647
1.179944837701177
1.1799614385160897
1.179952047095379
1.1713323344675513
1.1713332701660057
1.1710113233851207
1.1710113482210391
1.1789484737381652
1.1789550840665473
1.1789640593773636
1.1792086236291894
1.1810466749388733
1.1810460015652586
1.1729788318774228
1.1732407045890707
1.17324251454282
1.1732065547307813
1.1731839864020377
1.1759701475376332
1.1758798143882223
1.156098535707395
1.1568975782220725
1.1569225785284565
1.1754185296952997
1.1754349901371595
1.1756185327250004
1.1563346503603764
1.1563331395690633
1.1563565824935889
1.1564865009448628
1.1574659884648713
1.1583863573945536
1.1580464413297773
1.166209482919963
1.1658724256207795
1.168745038485905
1.1689662541227497
1.168962977564941
1.1796192933791694
1.1796291871751625
1.179623530711498
1.1796238854264136
1.1796787055772548
1.1674184864808321
1.1674024473115845
1.1673791020529096
1.1668056334033658
1.1778167795882075
1.1778749878621786
1.17998100344124
1.1799801668440675
1.1798533192722818
1.1798581354792894
