rmse_head
1.5870503989158518
1.4020976888081513
1.4016748080249952
1.4016601625336116
1.2500221148610164
1.2451691224147445
1.2445131151207558
1.239513857689316
1.2425639061494533
0.9002309937564452
5.948611880126168
5.302015994618571
4.927362079085624
5.613554739881261
5.7152941662196985
3.6872209290713123
3.641915523240143
1.5689070909623257
1.568200211390134
1.3917161724331306
1.1222908864959957
1.6502576727016671
1.6155587379474516
1.3567667977405093
1.3403058117270885
1.2094562843591814
1.2112046850800222
3.074629851884203
2.9310202224828217
3.16777314143994
5.662088703849423
6.277507179836007
0.9490240742078153
0.9452632162327803
0.9493438088834556
0.9692287081032231
1.1945697721099897
1.1923060486833714
1.028372190011837
1.0275370490268039
1.0439154279841643
1.1290888891443578
1.1257889986528768
1.1115018196492445
1.0854216468773261
1.128921795997944
1.124381580420763
1.1523062041921284
6.868998339457657
5.679272954883779
0.9193809505526976
0.9255425162533372
5.224413416006816
4.793001429190839
4.559712035227317
4.539109564947808
1.3321628047949896
1.3373220123435785
1.7613446283729228
1.822821321626017
2.7686195518414753
11.659912308055565
13.061870539408433
16.582462655362495
16.35249233402625
17.22981226249023
2.6532829365205512
2.3976024835321113
2.403989972844563
2.416244562268399
1.289852960687014
1.2823766764879858
1.279478606332805
1.2785759041034952
1.2643356350578894
2.5105882279679292
2.6368814762149015
3.4692334643373974
3.558463414598783
0.8942646926765659
1.941617481740617
1.9224708579002632
2.0619177807489395
2.4642123792092807
2.526286635748787
1.725789425715774
1.4228887845455136
1.4228470111716294
1.429296583061732
1.3068982927361388
0.9547049940919532
0.9818083781839575
1.3095310313192259
1.315098610528088
1.0420357728204732
1.042135371912564
1.0328138451683624
1.0282618586568548
1.0322706214025232
2.910691879853108
0.8689413191737507
0.9712669947271779
0.9651444681309289
0.963147018615453
5.668882876459107
1.6211119012881292
1.4658546887160724
1.4430827513576219
1.434091835484199
1.3165863506291542
1.5388801685324247
1.5668369963859705
1.0631215499957005
1.0635400830080575
1.2713633609047839
1.271731532565751
1.274205777394178
1.277825676795387
1.370426910641559
1.3702131367960129
1.1099564755594524
1.2932932159605055
1.3102921112612627
1.4151393811773214
1.4202179482523882
0.900232666352965
0.9013099824726591
4.180908168374868
4.008963504833771
4.177831972612557
1.1935640285809626
1.1942337215205463
0.9270716490711909
4.2022738515729
4.257444892464548
4.453697211740882
4.132447695433104
3.9352233339171128
3.584784004287124
3.6758443739238507
1.0165269883951062
1.0273198361157563
0.8573543272411892
0.855701857324916
0.8501039942656515
1.2720024750650945
1.2761894077014957
1.2756694028145275
1.275374187257258
1.0952816898324587
2.21066118238363
2.4227272509211977
2.2573831147703505
0.9752660276614862
1.2379445755494067
1.2409487432866946
1.3332865156627207
1.333242960457856
1.3312236324303857
1.3314449864665299
