time,elapsed_seconds,message
19:31:35,1.3e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:31:35,5.8e-06,JS
19:31:35,1.37e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:31:35,4e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:31:35,6.7e-06,commencing SVD factorization of lambda-scaled JtQJ
19:31:35,6e-06,starting REDSVD
19:31:35,1.79e-05,retrieving REDSVD components
19:31:35,8.6e-06,trimming REDSVD components to 6elements
19:31:35,7.7e-06,done REDSVD
19:31:35,5.9e-06,SVD factorization complete
19:31:35,8.72e-05,commencing linear algebra multiplication to compute upgrade
19:31:35,6e-06,S info: rows = 6: cols = 6: size = 36: nonzeros = 6Vt info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:31:35,6.1e-06,U info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:31:35,5.7e-06,jac info: rows = 156: cols = 6: size = 936: nonzeros = 808
19:31:35,4.74e-05,linear algebra multiplication to compute upgrade complete
19:31:35,1.46e-05,commencing check of parameter bounds
19:31:35,6.2e-06,limiting out of bounds pars
19:31:35,8.9e-06,change limit/bound enforcement for lambda 10: , scaling factor: 1
19:31:35,4.9e-06,checking for denormal floating point values
19:31:35,5.1e-06,transforming upgrade pars to model pars
19:31:35,5.2e-06,writing upgrade vector to csv file
19:31:35,0.0002196,beginning upgrade vector calculations, lambda = 100
19:31:35,8.04e-05,commencing calculation of upgrade vector
19:31:35,0.0002497,forming JtQJ matrix
19:31:35,3.12e-05,commencing to scale JtQJ matrix- first SVD...
19:31:35,6.1e-06,starting REDSVD
19:31:35,1.61e-05,retrieving REDSVD components
19:31:35,7.8e-06,trimming REDSVD components to 6elements
19:31:35,6.5e-06,done REDSVD
19:31:35,1.08e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:31:35,4.7e-06,JS
19:31:35,1.12e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
19:31:35,3.18e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
19:31:35,5.3e-06,commencing SVD factorization of lambda-scaled JtQJ
19:31:35,4.9e-06,starting REDSVD
19:31:35,1.45e-05,retrieving REDSVD components
19:31:35,6.9e-06,trimming REDSVD components to 6elements
19:31:35,6e-06,done REDSVD
19:31:35,4.9e-06,SVD factorization complete
19:31:35,9.28e-05,commencing linear algebra multiplication to compute upgrade
19:31:35,7.9e-06,S info: rows = 6: cols = 6: size = 36: nonzeros = 6Vt info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:31:35,1.01e-05,U info: rows = 6: cols = 6: size = 36: nonzeros = 36
19:31:35,8.9e-06,jac info: rows = 156: cols = 6: size = 936: nonzeros = 808
19:31:35,5.85e-05,linear algebra multiplication to compute upgrade complete
19:31:35,1.78e-05,commencing check of parameter bounds and gradients
19:31:35,8.1e-06,commencing calculation of upgrade vector
19:31:35,0.0005275,forming JtQJ matrix
19:31:35,7.54e-05,commencing to scale JtQJ matrix- first SVD...
19:31:35,1.67e-05,starting REDSVD
19:31:35,3.37e-05,retrieving REDSVD components
19:31:35,1.65e-05,trimming REDSVD components to 6elements
19:31:35,1.54e-05,done REDSVD
19:31:35,2.14e-05,S info: rows = 6: cols = 6: size = 36: nonzeros = 6
