name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
mfgw_rest,0,0.25,-0.5,0.5,0,0.249979,-0.499959,0.499959
mfgw_upland,0,0.25,-0.5,0.5,0,0.249994,-0.499989,0.499989
mk_rest_l1,0,0.325257,-0.650515,0.650515,0,0.32377,-0.647539,0.647539
mk_rest_l2,0,0.325257,-0.650515,0.650515,0,0.217809,-0.435619,0.435619
mr_rest,0,0.238561,-0.477121,0.477121,0,0.18237,-0.364741,0.364741
mr_upland,0,0.238561,-0.477121,0.477121,0,0.231826,-0.463652,0.463652
