time,elapsed_seconds,message
23:22:06,1.21e-05,S info: rows = 7: cols = 7: size = 49: nonzeros = 7
23:22:06,5.9e-06,JS
23:22:06,1.4e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
23:22:06,4.14e-05,S info: rows = 7: cols = 7: size = 49: nonzeros = 7
23:22:06,6.8e-06,commencing SVD factorization of lambda-scaled JtQJ
23:22:06,5.9e-06,starting REDSVD
23:22:06,2.34e-05,retrieving REDSVD components
23:22:06,4.18e-05,trimming REDSVD components to 7elements
23:22:06,1.26e-05,done REDSVD
23:22:06,6.8e-06,SVD factorization complete
23:22:06,0.0001111,commencing linear algebra multiplication to compute upgrade
23:22:06,6.2e-06,S info: rows = 7: cols = 7: size = 49: nonzeros = 7Vt info: rows = 7: cols = 7: size = 49: nonzeros = 49
23:22:06,5.9e-06,U info: rows = 7: cols = 7: size = 49: nonzeros = 49
23:22:06,5.7e-06,jac info: rows = 135: cols = 7: size = 945: nonzeros = 917
23:22:06,4.42e-05,linear algebra multiplication to compute upgrade complete
23:22:06,1.51e-05,commencing check of parameter bounds
23:22:06,6.3e-06,limiting out of bounds pars
23:22:06,8.9e-06,change limit/bound enforcement for lambda 1000: , scaling factor: 1
23:22:06,5e-06,checking for denormal floating point values
23:22:06,5.4e-06,transforming upgrade pars to model pars
23:22:06,5.3e-06,writing upgrade vector to csv file
23:22:06,0.0006643,LinearAnalysis::glm_iter_fosm
23:22:06,0.0001072,starting FOSM uncertainty analyses for iteration 0
23:22:06,0.0020927,loading obscov
23:22:06,5.2e-05,loading parcov
23:22:06,4.09e-05,set_predictions
23:22:06,5.08e-05,parameter fosm calcs
23:22:06,1.29e-05,LinearAnalysis::calc_posterior
23:22:06,8.9e-06,LinearAnalysis::align
23:22:06,0.0002177,LinearAnalysis::prior_prediction_variance()::invert obscov
23:22:06,2.08e-05,inverting diagonal matrix in place
23:22:06,1.78e-05,LinearAnalysis::calc_posterior() form JtQJ
23:22:06,7.61e-05,LinearAnalysis::calc_posterior() invert prior parcov
23:22:06,2.67e-05,LinearAnalysis::calc_posterior() form posterior parcov
23:22:06,1.53e-05,LinearAnalysis::calc_posterior() invert posterior parcov
23:22:06,8e-06,inverting non-diagonal matrix in place
23:29:37,451.159,completed iteration 1
23:29:37,0.0164667,beginning iteration 2
23:29:37,0.0001687,commencing to build jacobian parameter sets
23:29:37,0.0026808,jacobian parameter sets built, commencing model runs
23:33:06,209.211,jacobian runs complete, processing runs
23:33:06,0.0004504,processing jacobian runs complete
23:33:06,1.54e-05,saving jacobian and sen files
23:33:06,0.0013942,commencing calculation of upgrade vector
23:33:06,0.0003615,forming JtQJ matrix
23:33:06,5.03e-05,commencing to scale JtQJ matrix- first SVD...
23:33:06,1.12e-05,starting REDSVD
23:33:06,3.73e-05,retrieving REDSVD components
23:33:06,1.49e-05,trimming REDSVD components to 6elements
23:33:06,1.2e-05,done REDSVD
23:33:06,1.92e-05,S info: rows = 7: cols = 7: size = 49: nonzeros = 7
23:33:06,8.7e-06,JS
23:33:06,1.8e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
23:33:06,4.79e-05,S info: rows = 7: cols = 7: size = 49: nonzeros = 7
23:33:06,9.5e-06,commencing SVD factorization of lambda-scaled JtQJ
23:33:06,8.5e-06,starting REDSVD
