name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
mfgw,0,0.25,-0.5,0.5,0.0153598,0.249985,-0.484611,0.51533
mk_rest_l1,0,0.325257,-0.650515,0.650515,-0.0199554,0.325108,-0.670172,0.630261
mk_rest_l2,0,0.325257,-0.650515,0.650515,0.168563,0.214744,-0.260925,0.598052
mk_ring_l1,0,0.325257,-0.650515,0.650515,0.000202026,0.325257,-0.650311,0.650715
mk_ring_l2,0,0.25,-0.5,0.5,-0.00133729,0.249979,-0.501294,0.49862
mk_upland_l1,0,0.305462,-0.610924,0.610924,-0.00636358,0.305455,-0.617274,0.604547
mk_upland_l2,0,0.305462,-0.610924,0.610924,-0.0450661,0.305307,-0.655681,0.565549
mr_rest,0,0.238561,-0.477121,0.477121,0.21103,0.179165,-0.1473,0.569361
mr_upland,0,0.238561,-0.477121,0.477121,-0.351396,0.237451,-0.826298,0.123506
