mk_upland_l1,0.770943322056
mk_upland_l2,0.320983432462
mk_ring_l1,1.0642615742
mk_ring_l2,0.8175287716
mk_rest_l1,0.1268124803
mk_rest_l2,1.8042564063
mr_upland,0.209301671
mr_rest,1.7935199
mfgw,1.6197
