time,elapsed_seconds,message
05:38:12,1.18e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,1.1e-05,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,1.09e-05,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:38:12,5.07e-05,linear algebra multiplication to compute upgrade complete
05:38:12,3.38e-05,commencing check of parameter bounds and gradients
05:38:12,1.36e-05,commencing calculation of upgrade vector
05:38:12,0.0003018,forming JtQJ matrix
05:38:12,4.53e-05,commencing to scale JtQJ matrix- first SVD...
05:38:12,1.11e-05,starting REDSVD
05:38:12,2.23e-05,retrieving REDSVD components
05:38:12,1.36e-05,trimming REDSVD components to 5elements
05:38:12,1.17e-05,done REDSVD
05:38:12,1.71e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,9.3e-06,JS
05:38:12,1.69e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:38:12,5.8e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,1.11e-05,commencing SVD factorization of lambda-scaled JtQJ
05:38:12,8.6e-06,starting REDSVD
05:38:12,2.03e-05,retrieving REDSVD components
05:38:12,1.32e-05,trimming REDSVD components to 5elements
05:38:12,1.14e-05,done REDSVD
05:38:12,9e-06,SVD factorization complete
05:38:12,0.0001303,commencing linear algebra multiplication to compute upgrade
05:38:12,1.09e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,1.13e-05,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,1.05e-05,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:38:12,5.98e-05,linear algebra multiplication to compute upgrade complete
05:38:12,2.27e-05,commencing check of parameter bounds
05:38:12,1.11e-05,limiting out of bounds pars
05:38:12,1.46e-05,change limit/bound enforcement for lambda 1: , scaling factor: 1
05:38:12,8.9e-06,checking for denormal floating point values
05:38:12,9.8e-06,transforming upgrade pars to model pars
05:38:12,2e-05,writing upgrade vector to csv file
05:38:12,0.0004014,beginning upgrade vector calculations, lambda = 10
05:38:12,0.0001254,commencing calculation of upgrade vector
05:38:12,0.0002955,forming JtQJ matrix
05:38:12,4.09e-05,commencing to scale JtQJ matrix- first SVD...
05:38:12,1.08e-05,starting REDSVD
05:38:12,2.13e-05,retrieving REDSVD components
05:38:12,1.42e-05,trimming REDSVD components to 5elements
05:38:12,1.2e-05,done REDSVD
05:38:12,1.81e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,9.1e-06,JS
05:38:12,1.63e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:38:12,4.25e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,9.9e-06,commencing SVD factorization of lambda-scaled JtQJ
05:38:12,8.7e-06,starting REDSVD
05:38:12,2.03e-05,retrieving REDSVD components
05:38:12,1.22e-05,trimming REDSVD components to 5elements
05:38:12,1.12e-05,done REDSVD
05:38:12,9.4e-06,SVD factorization complete
05:38:12,0.0001684,commencing linear algebra multiplication to compute upgrade
05:38:12,1.32e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,1.14e-05,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,1.05e-05,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:38:12,5.84e-05,linear algebra multiplication to compute upgrade complete
05:38:12,1.99e-05,commencing check of parameter bounds and gradients
05:38:12,7.5e-06,commencing calculation of upgrade vector
05:38:12,0.0001841,forming JtQJ matrix
05:38:12,2.96e-05,commencing to scale JtQJ matrix- first SVD...
05:38:12,6.1e-06,starting REDSVD
05:38:12,1.37e-05,retrieving REDSVD components
05:38:12,7.6e-06,trimming REDSVD components to 5elements
05:38:12,6.4e-06,done REDSVD
05:38:12,1.04e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,4.6e-06,JS
05:38:12,9.8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:38:12,2.97e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,5.5e-06,commencing SVD factorization of lambda-scaled JtQJ
05:38:12,4.7e-06,starting REDSVD
05:38:12,1.29e-05,retrieving REDSVD components
05:38:12,6.8e-06,trimming REDSVD components to 5elements
05:38:12,6e-06,done REDSVD
05:38:12,4.8e-06,SVD factorization complete
05:38:12,7.29e-05,commencing linear algebra multiplication to compute upgrade
05:38:12,6.2e-06,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,5.8e-06,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,5.8e-06,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:38:12,3.31e-05,linear algebra multiplication to compute upgrade complete
05:38:12,1.69e-05,commencing check of parameter bounds
05:38:12,6.3e-06,limiting out of bounds pars
05:38:12,8.3e-06,change limit/bound enforcement for lambda 10: , scaling factor: 1
05:38:12,4.9e-06,checking for denormal floating point values
05:38:12,5.1e-06,transforming upgrade pars to model pars
05:38:12,5.1e-06,writing upgrade vector to csv file
05:38:12,0.0003026,beginning upgrade vector calculations, lambda = 100
05:38:12,7.85e-05,commencing calculation of upgrade vector
05:38:12,0.0002323,forming JtQJ matrix
05:38:12,3.49e-05,commencing to scale JtQJ matrix- first SVD...
05:38:12,7.4e-06,starting REDSVD
05:38:12,1.75e-05,retrieving REDSVD components
05:38:12,1.03e-05,trimming REDSVD components to 5elements
05:38:12,8.7e-06,done REDSVD
05:38:12,1.36e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,5.8e-06,JS
05:38:12,1.26e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:38:12,3.78e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,6.8e-06,commencing SVD factorization of lambda-scaled JtQJ
05:38:12,5.9e-06,starting REDSVD
05:38:12,1.59e-05,retrieving REDSVD components
05:38:12,8.5e-06,trimming REDSVD components to 5elements
05:38:12,7.5e-06,done REDSVD
05:38:12,6e-06,SVD factorization complete
05:38:12,9.16e-05,commencing linear algebra multiplication to compute upgrade
05:38:12,7.6e-06,S info: rows = 5: cols = 5: size = 25: nonzeros = 5Vt info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,1e-05,U info: rows = 5: cols = 5: size = 25: nonzeros = 25
05:38:12,8.7e-06,jac info: rows = 135: cols = 5: size = 675: nonzeros = 655
05:38:12,4.93e-05,linear algebra multiplication to compute upgrade complete
05:38:12,1.7e-05,commencing check of parameter bounds and gradients
05:38:12,8.3e-06,commencing calculation of upgrade vector
05:38:12,0.0002075,forming JtQJ matrix
05:38:12,5.27e-05,commencing to scale JtQJ matrix- first SVD...
05:38:12,7.4e-06,starting REDSVD
05:38:12,1.61e-05,retrieving REDSVD components
05:38:12,8.7e-06,trimming REDSVD components to 5elements
05:38:12,8e-06,done REDSVD
05:38:12,1.2e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,5.8e-06,JS
05:38:12,1.24e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
05:38:12,3.73e-05,S info: rows = 5: cols = 5: size = 25: nonzeros = 5
05:38:12,7.1e-06,commencing SVD factorization of lambda-scaled JtQJ
05:38:12,5.8e-06,starting REDSVD
05:38:12,1.64e-05,retrieving REDSVD components
05:38:12,8.3e-06,trimming REDSVD components to 5elements
05:38:12,7.2e-06,done REDSVD
05:38:12,5.9e-06,SVD factorization complete
05:38:12,8.85e-05,commencing linear algebra multiplication to compute upgrade
