parnme,parval1,css,css_scaled
mr_rest,1.0,18.699601703720184,18.699601703720184
mk_rest_l2,1.0,15.466092787246685,15.466092787246685
mk_rest_l1,1.0,1.2901736008933011,1.2901736008933011
mr_upland,1.0,0.5662988710923299,0.5662988710923299
mfgw,1.0,0.19814116972316945,0.19814116972316945
