mk_upland_l1,1.0
mk_upland_l2,1.0
mk_ring_l1,1.0
mk_ring_l2,1.0
mk_rest_l1,1.0
mk_rest_l2,1.0
mr_upland,1.0
mr_rest,1.0
mfgw,1.0
