name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
mfgw_rest,0,0.25,-0.5,0.5,0.22185,0.249974,-0.278098,0.721797
mfgw_upland,0,0.25,-0.5,0.5,4.34295e-12,0.25,-0.5,0.5
mk_rest_l1,0,0.325257,-0.650515,0.650515,-0.954243,0.325194,-1.60463,-0.303855
mk_rest_l2,0,0.325257,-0.650515,0.650515,0.289921,0.209878,-0.129835,0.709677
mk_upland_l1,0,0.305462,-0.610924,0.610924,-0.522879,0.305461,-1.1338,0.0880435
mk_upland_l2,0,0.305462,-0.610924,0.610924,-0.522879,0.305415,-1.13371,0.0879516
mr_rest,0,0.238561,-0.477121,0.477121,0.255273,0.18408,-0.112888,0.623433
mr_upland,0,0.238561,-0.477121,0.477121,-0.69897,0.238238,-1.17545,-0.222495
