name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
mfgw_rest,0,0.25,-0.5,0.5,0.221849,0.249974,-0.2781,0.721797
mfgw_upland,0,0.25,-0.5,0.5,4.34295e-12,0.25,-0.5,0.5
mk_rest_l1,0,0.325257,-0.650515,0.650515,-0.954243,0.325195,-1.60463,-0.303853
mk_rest_l2,0,0.325257,-0.650515,0.650515,0.292115,0.209912,-0.127709,0.711939
mk_upland_l1,0,0.305462,-0.610924,0.610924,-0.522879,0.305461,-1.1338,0.0880432
mk_upland_l2,0,0.305462,-0.610924,0.610924,-0.522879,0.305416,-1.13371,0.0879533
mr_rest,0,0.238561,-0.477121,0.477121,0.255273,0.184101,-0.112929,0.623474
mr_upland,0,0.238561,-0.477121,0.477121,-0.69897,0.238239,-1.17545,-0.222493
